Data de acesso ,Nome,Genero,Idade,Etinia,Estado/Pais,Livre/Guiada,Cùpula,Hora,Mês
5/3/2026,Daniela Farias,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Lorena Barbosa,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Sarah Fernandes,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Sr. Diego da Paz,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Gustavo Jesus,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Dra. Pietra Melo,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Daniel da Conceição,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Sr. Fernando Rezende,Masculino,18-59,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Beatriz Ribeiro,Feminino,18-59,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Sr. Davi Lucca Oliveira,Feminino,0-12,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Felipe Jesus,Masculino,0-12,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Guilherme das Neves,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Emanuelly Barbosa,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Isabella da Mata,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Ana Julia Cardoso,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Natália Jesus,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Theo Barros,Masculino,0-12,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Sr. Otávio Vieira,Masculino,18-59,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Leandro Farias,Feminino,18-59,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Sofia Oliveira,Feminino,0-12,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Srta. Sabrina Pires,Feminino,0-12,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Sophia da Cunha,Feminino,18-59,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Heloísa da Cunha,Feminino,18-59,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Samuel Dias,Feminino,0-12,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Anthony Freitas,Masculino,0-12,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Marina da Rosa,Masculino,0-12,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Bruna Nogueira,Masculino,18-59,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Emanuella Rezende,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
5/3/2026,Luana Martins,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Nicole Moura,Masculino,18-59,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Augusto Moura,Feminino,18-59,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Rodrigo Moura,Masculino,0-12,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Juliana Correia,Feminino,0-12,Branco,DF,LIVRE,SIM,11:00,
5/3/2026,Murilo da Costa,Feminino,,Branco,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Stella Moraes,Feminino,0-12,Branco,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Vitor Hugo Rodrigues,Masculino,0-12,Branco,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,João Guilherme Farias,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Sofia Cardoso,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Juliana Monteiro,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Cecília Araújo,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Laura Fogaça,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Maria Cecília da Cunha,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Joana da Rocha,Feminino,13-17,Branco,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,André Ramos,Feminino,0-12,Negro,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Stephany Azevedo,Masculino,18-59,Negro,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Lara Castro,Feminino,0-12,Outro,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Bryan Moura,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Cauã Teixeira,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,11:00,
5/3/2026,Sr. Raul Ribeiro,Masculino,18-59,Outro,DF,LIVRE,SIM,11:00,
5/3/2026,Marcelo Rocha,Feminino,18-59,Outro,DF,LIVRE,SIM,11:00,
5/3/2026,Srta. Sabrina Araújo,Masculino,18-59,Outro,DF,LIVRE,SIM,11:00,
5/3/2026,Brenda Ribeiro,Masculino,0-12,Outro,DF,LIVRE,SIM,11:00,
5/3/2026,Rafael Porto,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Maitê da Luz,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Maria Cecília Oliveira,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Laura Sales,Feminino,60  +,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Thomas Ramos,Masculino,18-59,Branco,DF,GUIADA,NÃO,,
5/3/2026,Carolina Viana,Masculino,0-12,Branco,DF,GUIADA,NÃO,,
5/3/2026,Marcelo Novaes,Feminino,18-59,Outro,DF,GUIADA,NÃO,,
5/3/2026,Emanuella Cavalcanti,Masculino,18-59,Outro,DF,GUIADA,NÃO,,
5/3/2026,Dra. Ana Lívia Rezende,Feminino,0-12,Outro,DF,GUIADA,NÃO,,
5/3/2026,Lucas Oliveira,Feminino,0-12,Branco,DF,GUIADA,NÃO,,
5/3/2026,Sr. Pedro Lucas Martins,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Beatriz Costa,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Dra. Stephany Fernandes,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Miguel Moura,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Diogo Nogueira,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Alícia Caldeira,Feminino,0-12,Branco,Outros Estados,LIVRE,SIM,14:30,
5/3/2026,Maria Luiza Fogaça,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Pietra da Paz,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Thomas Gomes,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Maria Vitória Oliveira,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Ana Vitória da Cunha,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Luiz Gustavo Lopes,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Helena Cunha,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,14:30,
5/3/2026,Sr. Pedro Cardoso,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Emanuel Gomes,Masculino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Luiza Fernandes,Masculino,0-12,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Calebe Teixeira,Masculino,13-17,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Juan Azevedo,Feminino,18-59,Outro,DF,LIVRE,NÃO,,
5/3/2026,Alice da Paz,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
5/3/2026,Maria Eduarda Azevedo,Masculino,0-12,Outro,DF,LIVRE,NÃO,,
5/3/2026,Agatha da Costa,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Dr. Yago Santos,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
5/3/2026,Emanuelly Gomes,Masculino,18-59,Negro,DF,LIVRE,NÃO,,
5/3/2026,Natália da Conceição,Feminino,13-17,Branco,Outros Estados,LIVRE,SIM,14:30,
5/3/2026,Srta. Beatriz Rodrigues,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,14:30,
5/3/2026,Srta. Alana Dias,Masculino,0-12,Outro,Outros Estados,LIVRE,SIM,14:30,
5/3/2026,Sra. Maria Sophia Cunha,Masculino,0-12,Outro,Outros Estados,LIVRE,SIM,14:30,
5/3/2026,Ana Beatriz da Mota,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,14:30,
5/3/2026,Agatha da Paz,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Srta. Giovanna Rodrigues,Feminino,0-12,Branco,DF,LIVRE,NÃO,,
5/3/2026,Amanda Santos,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Calebe Silveira,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Bernardo Duarte,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Sra. Ana Julia da Rocha,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Sra. Natália Rezende,Masculino,13-17,Outro,DF,LIVRE,NÃO,,
5/3/2026,Giovanna das Neves,Feminino,13-17,Outro,DF,LIVRE,SIM,14:30,
5/3/2026,Dr. Luiz Fernando Almeida,Masculino,18-59,Outro,DF,LIVRE,SIM,14:30,
5/3/2026,Pedro Ferreira,Feminino,18-59,Outro,DF,LIVRE,SIM,14:30,
5/3/2026,Lavínia Moura,Feminino,0-12,Outro,DF,LIVRE,SIM,14:30,
5/3/2026,Sra. Ana Luiza da Paz,Feminino,0-12,Outro,DF,LIVRE,SIM,14:30,
5/3/2026,Elisa Freitas,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
5/3/2026,Fernando Fernandes,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
5/3/2026,Srta. Lara Sales,Masculino,0-12,Outro,Outros Estados,LIVRE,SIM,14:30,
5/3/2026,Kaique Cunha,Masculino,0-12,Outro,Outros Estados,LIVRE,SIM,14:30,
5/3/2026,Gabrielly da Cruz,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Helena da Paz,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,14:30,
5/3/2026,Miguel da Paz,Masculino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Yago Melo,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Marcos Vinicius da Cunha,Masculino,0-12,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Noah Lima,Masculino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Theo Almeida,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Enrico da Cunha,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Luiz Otávio Alves,Masculino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Sr. Francisco da Rocha,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Carlos Eduardo Melo,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Sofia Silveira,Masculino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Breno Campos,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Renan Oliveira,Feminino,18-59,Negro,DF,LIVRE,SIM,14:30,
5/3/2026,Dr. Anthony da Rocha,Feminino,13-17,Negro,DF,LIVRE,SIM,14:30,
5/3/2026,Bernardo Gomes,Masculino,18-59,Negro,DF,LIVRE,SIM,14:30,
5/3/2026,Ana Carolina Lima,Feminino,0-12,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Daniela Viana,Masculino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Maria Vitória Cardoso,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Sra. Carolina Dias,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Natália Ramos,Masculino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Eduardo Cunha,Masculino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Dr. Raul Ribeiro,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Sra. Stephany Pires,Masculino,0-12,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Marcos Vinicius Campos,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Maysa Correia,Feminino,60  +,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Sr. Joaquim Novaes,Masculino,0-12,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Bryan Mendes,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Sarah Duarte,Masculino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Maria Julia da Conceição,Feminino,18-59,Negro,DF,LIVRE,SIM,14:30,
5/3/2026,Eduardo Ferreira,Masculino,18-59,Outro,DF,LIVRE,SIM,14:30,
5/3/2026,Diogo Almeida,Masculino,0-12,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Fernanda Lopes,Masculino,18-59,Outro,DF,LIVRE,SIM,14:30,
5/3/2026,Luigi Viana,Feminino,18-59,Branco,DF,LIVRE,SIM,14:30,
5/3/2026,Maria Luiza Azevedo,Feminino,18-59,Negro,DF,LIVRE,NÃO,,
5/3/2026,Luiza Novaes,Masculino,18-59,Negro,DF,LIVRE,NÃO,,
5/3/2026,Lucas Novaes,Masculino,18-59,Negro,DF,LIVRE,NÃO,,
5/3/2026,Helena Silva,Feminino,18-59,Negro,DF,LIVRE,NÃO,,
5/3/2026,Joana da Conceição,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Nathan Moraes,Feminino,18-59,Negro,DF,LIVRE,NÃO,,
5/3/2026,Danilo Barros,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Arthur Pinto,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
5/3/2026,Sra. Isabel Rezende,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
5/3/2026,Alexandre Moreira,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
5/3/2026,Lívia Melo,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
5/3/2026,Dr. Paulo da Mata,Masculino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
5/3/2026,Pedro Lucas da Costa,Feminino,18-59,Outro,Outros Estados,LIVRE,NÃO,,
5/3/2026,Sra. Marina Ferreira,Feminino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Sr. Yuri Cunha,Feminino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,João Miguel Cunha,Masculino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Davi Lucas Duarte,Masculino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Pedro Lucas Nascimento,Feminino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Arthur Nunes,Feminino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Alice Porto,Masculino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Lívia Ribeiro,Feminino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Helena Rodrigues,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Kaique Melo,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Ana Laura Cunha,Masculino,18-59,Outro,DF,LIVRE,NÃO,,
5/3/2026,Heloísa Fogaça,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Luna Carvalho,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Maria Alice Freitas,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Dra. Isabella Gonçalves,Masculino,13-17,Outro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Miguel Souza,Feminino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Isis Mendes,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Sr. Luigi Nogueira,Masculino,0-12,Negro,DF,LIVRE,NÃO,,
5/3/2026,Gabriela Ferreira,Masculino,0-12,Outro,DF,LIVRE,NÃO,,
5/3/2026,Isabel da Luz,Feminino,60  +,Outro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Heitor Rodrigues,Masculino,60  +,Outro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Maria Cecília da Mata,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Lucas Gabriel Barros,Masculino,0-12,Branco,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Fernanda da Conceição,Feminino,0-12,Negro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Sr. Ryan da Conceição,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Daniel Souza,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Dr. Benjamin Fernandes,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Luigi Melo,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Ana Gonçalves,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Calebe Fernandes,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Sra. Isabella Oliveira,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Maria Vitória Ferreira,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Raquel Moraes,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Stephany Porto,Feminino,0-12,Branco,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Maria Cecília Monteiro,Feminino,0-12,Branco,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Pietro Martins,Feminino,18-59,Branco,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Matheus Souza,Feminino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Gabrielly Porto,Feminino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Ana Laura Novaes,Masculino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Sr. Leandro Porto,Feminino,18-59,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Sra. Ana Luiza Almeida,Feminino,0-12,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Renan Gomes,Feminino,0-12,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Natália Melo,Feminino,0-12,Outro,DF,LIVRE,SIM,16:00,
5/3/2026,Sabrina Ribeiro,Feminino,0-12,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Daniel Ribeiro,Masculino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Joana Rezende,Feminino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Sofia Costela,Feminino,0-12,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Sr. Igor Sales,Masculino,0-12,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,André da Costa,Feminino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Carolina Gonçalves,Masculino,18-59,Negro,DF,LIVRE,SIM,16:00,
5/3/2026,Alana Freitas,Feminino,0-12,Negro,DF,LIVRE,SIM,16:00,
5/3/2026,Juan Costa,Masculino,18-59,Negro,DF,LIVRE,SIM,16:00,
5/3/2026,Ana Beatriz Barbosa,Feminino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Yago Nunes,Masculino,0-12,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Marina das Neves,Masculino,0-12,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Carolina Rodrigues,Feminino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Dra. Sophie Cardoso,Masculino,18-59,Negro,DF,LIVRE,SIM,16:00,
5/3/2026,Noah Novaes,Masculino,0-12,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Vinicius Moreira,Masculino,0-12,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Dr. João Pedro da Luz,Feminino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Lorena Azevedo,Masculino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Mariane Fernandes,Masculino,0-12,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Dr. Bryan da Luz,Masculino,0-12,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Fernanda Melo,Feminino,18-59,Negro,DF,LIVRE,SIM,16:00,
5/3/2026,Sabrina da Mota,Masculino,13-17,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Bruno Barbosa,Feminino,13-17,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Fernanda Ramos,Feminino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Kevin Teixeira,Masculino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Dra. Helena Araújo,Feminino,60  +,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Sra. Eloah Melo,Feminino,60  +,Branco,Outros Estados,LIVRE,SIM,16:00,
5/3/2026,Ana Laura Campos,Masculino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Heitor da Luz,Feminino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Marcela Jesus,Feminino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Amanda da Paz,Feminino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Isabelly Azevedo,Masculino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Ian Silva,Feminino,18-59,Branco,DF,LIVRE,SIM,16:00,
5/3/2026,Esther Correia,Feminino,18-59,Branco,DF,LIVRE,SIM,17:00,
5/3/2026,Nina Duarte,Masculino,18-59,Negro,DF,LIVRE,SIM,17:00,
5/3/2026,Srta. Nicole Pereira,Feminino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Ana Clara das Neves,Masculino,18-59,Branco,Outros Estados,LIVRE,NÃO,,
5/3/2026,Dra. Alana Ferreira,Masculino,18-59,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Gustavo Henrique Peixoto,Feminino,0-12,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Lavínia Cunha,Feminino,18-59,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Leonardo Caldeira,Feminino,60  +,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Ana Laura Costa,Masculino,18-59,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Brenda Vieira,Masculino,18-59,Branco,DF,LIVRE,NÃO,,
5/3/2026,Thomas Fernandes,Feminino,0-12,Branco,,LIVRE,NÃO,,
5/3/2026,Sr. Francisco Correia,Feminino,18-59,Branco,DF,LIVRE,SIM,17:00,
5/3/2026,Nicolas Viana,Feminino,13-17,Branco,DF,LIVRE,SIM,17:00,
5/3/2026,Srta. Eduarda Cardoso,Masculino,13-17,Branco,DF,LIVRE,SIM,17:00,
5/3/2026,Maria Julia da Rocha,Feminino,18-59,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Thomas Ferreira,Feminino,60  +,Outro,Outros Estados,LIVRE,SIM,17:00,
5/3/2026,Clarice Pereira,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,17:00,
5/3/2026,Clara Barbosa,Feminino,0-12,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Luiz Gustavo Aragão,Feminino,0-12,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Valentina Souza,Feminino,18-59,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Catarina Barbosa,Feminino,18-59,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Cauã Silva,Masculino,60  +,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Sr. Enrico da Mota,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,17:00,
5/3/2026,Sr. Igor Pinto,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,17:00,
5/3/2026,Maria Costela,Masculino,18-59,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Maria Sophia Carvalho,Feminino,18-59,Outro,DF,LIVRE,SIM,17:00,
5/3/2026,Isabelly Santos,Feminino,18-59,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Lara Almeida,Masculino,0-12,Branco,DF,LIVRE,SIM,18:00,
5/3/2026,Theo Lopes,Masculino,18-59,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Carolina da Cunha,Feminino,18-59,Outro,DF,LIVRE,,,
5/3/2026,Davi Luiz Costa,Masculino,18-59,Outro,DF,LIVRE,,,
5/3/2026,Luiz Gustavo Moraes,Masculino,18-59,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Dra. Mirella Pires,Feminino,18-59,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Sr. Yago Silveira,Feminino,0-12,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Dr. Fernando Sales,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
5/3/2026,Maria Eduarda Aragão,Feminino,18-59,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Dr. Lorenzo da Mata,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
5/3/2026,Ana Beatriz Moreira,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
5/3/2026,Sra. Laura Araújo,Masculino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
5/3/2026,Stella Costa,Feminino,18-59,Outro,Outros Estados,LIVRE,SIM,18:00,
5/3/2026,Maitê Campos,Masculino,18-59,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Davi Lucca Monteiro,Feminino,18-59,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Lucas Gabriel Duarte,Masculino,18-59,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Augusto Nunes,Masculino,0-12,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Rebeca Correia,Masculino,18-59,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Luiz Fernando Pires,Feminino,18-59,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Camila Silveira,Masculino,0-12,Outro,DF,LIVRE,SIM,18:00,
5/3/2026,Thales Moreira,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
5/3/2026,Gabriel Lopes,Masculino,18-59,Branco,DF,LIVRE,SIM,18:00,
5/3/2026,Luiz Otávio Vieira,Feminino,0-12,Branco,DF,LIVRE,SIM,18:00,
5/3/2026,Rebeca Silva,Masculino,18-59,Branco,Outros Estados,LIVRE,SIM,18:00,
5/3/2026,André Ramos,Masculino,18-59,Branco,DF,LIVRE,SIM,18:00,
5/3/2026,Calebe Peixoto,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
5/3/2026,Dra. Beatriz Nunes,Feminino,18-59,Branco,DF,LIVRE,SIM,18:00,
